"Patch_ID","Survey_to_Reef_Dist","Species","Life_Stage","Presence","Presence_Category","Abundance","Density","Survey_Area","Long_M","Lat_M","Habitat","Mangrove_Dist","Reef_Dist","Depth","Slope","BPI_Broad","Mean_Sum_Temp","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_Sal","Patch_Area","PA_Ratio","Patch_Neigh_Dist","Area_CRHB","Area_SG","Pred_Density","Object_ID"
5736,0,"LUT GRIS","SUBADULT","1","PRESENCE",2.5,0.0141242937853107,177,287206.634,122679.1509,1,6369.949707,1186.4570312,-10.5670023,3.005034685,-154,30.50716019,35.51097488,23.52064133,36.24374771,1080.16363890373,7.5357345602072,29.1326089427063,151142.701541071,616651.443655151,0.00847457627118644,374
2424,0,"LUT GRIS","SUBADULT","1","PRESENCE",1.5,0.00847457627118644,177,285239.711,115749.1171,1,6900.407715,1034.4974365,-6.095439911,2.480136156,282,30.47403717,35.51097488,23.50106239,35.92523193,585.343636183094,6.69071290021474,3.31882296573955,98871.4964092188,682056.059978594,0,307
791,0,"LUT GRIS","SUBADULT","1","PRESENCE",20,0.112994350282486,177,150351.2567,22948.27321,3,8557.716797,1129.4974365,-8.318786621,0.691472411,64,30.4036293,35.83245087,24.37911606,36.02554703,103615.081618421,76.323288224319,585.418293019237,128910.259681579,341619.025697836,0.00282485875706215,1
1125,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,261955.4706,77940.23024,1,6824.518066,2419.6655273,-3.957695484,0.133929431,137,30.20045471,35.67500305,23.82164574,36.3690834,278420.457247646,63.9791240653416,114.599845898923,242081.232204085,542752.227084928,0.00282485875706215,146
5160,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,271079.0044,89508.68549,1,6866.133301,551.5432739,-3.284007072,0.494400024,209,30.24751663,35.6146431,23.55169106,36.45400238,43144.4322389879,44.6395205241328,45.0187443483997,356464.211079867,176889.786524879,0.00282485875706215,210
372,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,194809.6278,34001.3322,1,7219.047363,55,-18.16963005,1.272301078,-300,30.49764633,35.51097488,23.88343048,35.75336456,11804.6611048555,23.743175636695,17.4728337205526,340017.783847725,NA,0,55
3599,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,285388.1774,119470.2006,1,5509.533203,2117.6955566,-9.173284531,3.050864935,-8,30.49561119,35.51097488,23.4035778,36.19745636,1653.81612254579,11.2829399411123,26.7670751458318,65795.4476213486,653049.221568236,0,344
1247,3.38171869930692,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,238575.6993,62868.36345,2,6952.112793,4904.4575195,-3.972171783,0.474383712,64,30.60836411,35.57403946,24.2916832,36.25621796,5314.26524262078,13.6032539125347,72.2489000419229,114328.940365178,260587.390624172,0.019774011299435,115
1981,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,283146.2484,113799.5219,1,6526.595703,1807.4263916,-8.164346695,0.80518353,-8,30.46364594,35.51394653,23.39951897,36.09619904,2412.14115915313,12.0722772772415,7.55913972454125,126184.422983954,659211.835451334,0,280
5639,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,269883.6505,85665.19757,1,7450.981445,483.7615356,-7.001549244,5.143974304,-8,30.0521965,35.69029617,23.54973412,36.39077377,8843.08028742343,22.6915123391341,9.85537098755714,94595.7301479263,157141.971999672,0.0331920903954802,173
8361,0.120561663285557,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,290570.0206,142922.4756,5,12791.83496,210.3553467,-8.415385246,0.642031789,137,30.35190201,35.524189,23.67748451,35.68851852,8178.81433164218,20.5976373267931,29.2795397085984,239863.179864354,117098.740166184,0.00282485875706215,464
708,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,155420.4145,27106.95553,1,4796.01123,4088.2841797,-9.078783989,0.936896563,64,30.40345764,35.51097488,24.60920715,36.05603027,2386.61864747585,13.1305097150131,20.7495877641438,90553.0764728579,421596.86346128,0.0169491525423729,24
4380,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,284643.7552,119925.2452,1,4576.065918,2962.0710449,-5.386688709,2.541562319,209,30.49207687,35.51097488,23.32231331,36.30922318,22843.5793840029,24.7883564152436,3.36031893271542,131560.059308884,626191.442694098,0.0141242937853107,349
455,0,"LUT GRIS","SUBADULT","1","PRESENCE",5,0.0282485875706215,177,206930.9556,43467.78984,1,4167.071289,3988.3913574,-7.327880383,0.244329929,64,30.61802292,35.51097488,23.9153614,36.00454712,588.480717198573,6.29743620054021,11.7350688976387,107135.859242864,654149.557966731,0.00282485875706215,95
2929,0,"LUT GRIS","SUBADULT","1","PRESENCE",1.75,0.00988700564971751,177,284860.8839,120593.539,1,4794.14209,2926.3352051,-7.414591312,1.204800725,-8,30.49342346,35.51097488,23.32729721,36.35556412,550.560836064306,6.51417250696926,20.1648735194837,139258.567293969,602134.307713318,0,358
1655,0,"LUT GRIS","SUBADULT","1","PRESENCE",3,0.0169491525423729,177,263253.758,81329.21074,1,5521.158203,3693.3662109,-3.348159552,0.633845866,137,30.23734856,35.51355362,23.513237,36.45945358,7083.54127961736,22.3597077568271,12.1301387782714,62708.6603609429,635738.714302989,0.00847457627118644,165
2122,7.73375400507051,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,283751.6379,116319.1705,3,5176.021484,2486.9238281,-6.949727535,0.925547898,137,30.47995758,35.51097488,23.34697342,36.12266922,5805.71517411571,16.031412238236,14.403073193704,116419.60925332,668976.27165273,0,317
7658,0,"LUT GRIS","SUBADULT","1","PRESENCE",2.5,0.0141242937853107,177,285420.8732,125396.3051,1,3651.686035,1932.0457764,-8.335102081,1.201218367,-8,30.47851753,35.51097488,23.29671669,36.64307785,585.246452413022,6.41250318098536,1.15402109947319,80714.7424429251,703833.173830983,0.00282485875706215,409
4190,8.98230542616736,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,284972.1905,122400.0364,3,4255.929199,3255.487793,-5.651398659,0.54975456,64,30.49033165,35.51097488,23.30110168,36.49643707,497.16504634612,6.06945925511096,3.10683545107909,33756.9107771553,751639.44528407,0.00847457627118644,369
6641,4.96127265268651,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,286946.7424,129861.9425,3,4356.421387,595,-7.167921543,0.267577827,64,30.45269966,35.54269409,23.38384438,36.57520676,5060.09417094456,13.8100309628831,6.60540256046514,80940.3248385715,704455.786986051,0.00564971751412429,442
1140,0,"LUT GRIS","SUBADULT","1","PRESENCE",1,0.00564971751412429,177,227444.3286,55885.55082,1,2554.263916,7511.9594727,-4.272677422,0.573117375,64,30.5803566,35.53447342,24.18570328,36.10514832,109683.910949237,68.5298654913795,3819.74956956606,677296.15210105,108100.678524617,0.0572033898305085,103
2831,1.06825608509671,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,281977.6124,110155.359,1,7389.265625,2113.6396484,-5.829379559,0.849656105,137,30.42516136,35.51097488,23.49634361,36.22356796,521.810036979789,6.19229221592565,299.420448246354,512737.698688385,186926.529218997,0.00564971751412429,251
78,11.0803860618856,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,167866.9808,29831.8212,5,4788.955078,3371.7766113,-9.578168869,0.407936782,137,30.43035126,35.57884216,24.35213661,36.03214645,5302.10087756039,19.4218133935875,39.3340630591309,72778.2626555879,267750.186063722,0,44
945,0,"LUT GRIS","SUBADULT","1","PRESENCE",5.5,0.0310734463276836,177,160667.0116,25962.5079,1,6189.558594,1911.8123779,-7.618983746,0.711884856,137,30.38925552,35.6323967,24.55891418,36.13679886,18513.2613404399,27.3947382005145,4.34488345401873,105975.403045074,497726.198975464,0.00282485875706215,14
4609,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,273619.061,97881.51223,1,5766.280273,6521.2133789,-6.437718391,0.136045247,-8,30.50450706,35.5851593,23.3778019,36.2983284,678.047169714451,6.50154744354236,51.0048356975566,37530.0809447151,232638.101369395,0,230
324,12.0921327725641,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,160365.2103,28480.99841,3,3567.42627,4558.1474609,-8.858070374,0.229631931,64,30.40990257,35.51698685,24.66998482,36.11969376,2437.83679575147,12.3527412090083,16.4942391402803,16288.5988503993,705998.213777227,0.00282485875706215,34
4094,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,267007.8804,85071.39012,1,5576.290527,2022.3254395,-2.930006981,0.306921005,137,30.16320419,35.59943008,23.39282799,36.41875839,2335.91351933721,12.7407570722027,163.707627332832,38730.1698325203,643361.874661043,0,172
1063,0.83702798731861,"LUT GRIS","SUBADULT","1","PRESENCE",1,0.00564971751412429,177,190819.2143,37543.32812,1,2026.335083,4260.4477539,-7.716466904,0.181642264,-8,30.60349083,35.51097488,23.92472458,35.80988312,15460.6346135899,33.1813094911109,332.550558901319,241061.642411323,535108.165335279,0.00282485875706215,71
5124,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,270379.4915,86136.33422,1,7695.651367,660,-8.04400444,0.027401546,-8,30.0682888,35.64570618,23.57958221,36.39633179,4065.15124908973,14.070457443881,119.617972171989,195874.000601764,47842.3519540258,0.0296610169491525,180
6502,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,286780.5885,128507.0531,1,4221.457031,483.137085,-7.449962139,1.452306509,64,30.4662323,35.53037262,23.40525055,36.60939407,2101.97142461077,10.0903516516149,13.0723139738525,94968.7910542016,688152.652698534,0,434
1568,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,256777.7726,74412.90539,1,5578.710938,3710.9797363,-4.032461166,0.06123773,-8,30.48043251,35.52386856,23.7321682,36.20188522,113368.303211478,68.6438580690506,402.265446254937,113368.303211408,666640.762569956,0.00282485875706215,134
